Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
2dmX3HHTR5TJ6ztASvzy97n9gKXPL1s12A2S2qqirGGBKxoHGZ8w64DLErFJayeHrJDy3jfp2M5ppZCuZzPdf2Wh,1773023809,2026-03-09T02:36:49.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,4u5Vy8d9m7WAcFPgzRkb6EM1QmBy4HEHJUBGuPomPFfJ,17178965185669,6,81.91,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3TjETKr1FoiGwQVeNYUNiyFxe22diHb4UbyQbHrCSp5a5GEEdgHYEZMmeD5ahvXHt7qpPbT8w6mv7PpvVujErngi,1773023031,2026-03-09T02:23:51.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,4J4eaezavGtcbKfe8V3XS2fmY46ZLkXWcet5Fk5yP7dX,31753000502342,6,So11111111111111111111111111111111111111111,1378917896,9,112.77,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
37zRWFt2XRpbDxotTVxHWYZEZw3XMPMrJyRAA9gadAx9AHK75cuLT6uB9fw3TefQi378SNzS9TxBvJcCAD9nCCsc,1773022686,2026-03-09T02:18:06.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,4J4eaezavGtcbKfe8V3XS2fmY46ZLkXWcet5Fk5yP7dX,31753000502342,6,81.88,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
554uA4rK33aaiuCpywvAnvQ5n7Y8Tcp61LsdWBKBeJNKbUsWfRf1dXxrpYQhpfhzMTcmTvwEMSWr6pXX88ueMjNi,1773022145,2026-03-09T02:09:05.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9NdJaJBsbx89UwzfQhmzj9ganteU164W3qarCC56pump,16917321937221,6,So11111111111111111111111111111111111111112,589731532,9,48.3,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
H5dQcM3LKFQvEeuEXqyT9PL6xXJavXYjUvC27GARfjy9cdCdWLUogguLsQXHnnWq9D57TkiUNKNU5HGD8PnUiHM,1773022140,2026-03-09T02:09:00.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,FfLGnSamyUFyABn5Gb1HLwaC1aLAcTj69Ze9JMU3pump,46065492811345,6,So11111111111111111111111111111111111111112,974440472,9,79.81,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2jKoEmpAsSsvgNuqP7NSLDWoEfdNwegJJ8gUzFjVbjDbJZH2x1wjLAzyGAPVbpDsm1HKgQQGsYsq1aXEEgC4nVtj,1773022133,2026-03-09T02:08:53.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,CNCJuFfSAujUJuyjY44Yeb2whmUv8hecyXhdEL5cpump,44946152126285,6,So11111111111111111111111111111111111111112,1080005242,9,88.46,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
53KWjq3a7Y2MJoptEkWKf6YbCLdN1JU7P8Ri4sovA6YzFzMWvyPDNMrRtJMBk5spRxUTYqDFRqEjN3FWESyP3vzv,1773012933,2026-03-08T23:35:33.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,5c3jvFysZsUmAD1P6pCuxiv1ErV9REAyLahosTxpump,24228948117361,6,So11111111111111111111111111111111111111112,1098412691,9,90.23,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4GjhxBFAyRitKgZVmFtotFC3vHT56WzGzSGKaJVW7BZmwVqMWsN7c1j2taAC5XT9AQ4LKzZLA8tgNij68sdUiJv8,1772989250,2026-03-08T17:00:50.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,FfLGnSamyUFyABn5Gb1HLwaC1aLAcTj69Ze9JMU3pump,46065492811345,6,81.48,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
SW95jKpfDtPP4W7AcqQSkcJh3rv8eBeCFCTQcrqEXyMYN9FVq5ijkPbRmjr8ZmhzPjveSsun3G1TkDgHPhHWPDi,1772989225,2026-03-08T17:00:25.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,5c3jvFysZsUmAD1P6pCuxiv1ErV9REAyLahosTxpump,24228948117361,6,81.41,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3tBqvPYb54Y1k51pne8nYpJJAXnjbebbeiWoPWehz2hzHLTcXfpvcqzWRPe8M53Rg677fVVbkChspqRCUoFN4rt9,1772988823,2026-03-08T16:53:43.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,AEqju92PryhHtaLbaUF8XHDzwg7h9kfGE9GCfo6Xpump,23121214130388,6,So11111111111111111111111111111111111111112,1162903226,9,94.73,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4jiaZaeGgUH1eJE8sK785pPkLgk2YrBiqXBUmTyq6rhANSUpjFtVacdepYqp9BxmVxgJnFQJq85wB8hx6yxTfwgf,1772988806,2026-03-08T16:53:26.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,4999000000,9,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,407396890,6,407.4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
3576RbuvGPe9iAKLJbWu8mjyDq2iMw7XCPULXr5KvxZ9563W251jd9Rh4UGko4dHhMiZHPpYoPUAFeQWZWrWT5fY,1772988262,2026-03-08T16:44:22.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Dqp3guNdkMnu5C39JKrqsTUe32kd8DdRS2eR25PDdoge,25807503659708960,9,So11111111111111111111111111111111111111112,999830298,9,81.64,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN||,1.0,1.0
k1ZieyhTqbLCDMDUWAnDRC4bTBVN168Z1Vs9vuSgcvqt8k8pBx9kQSKXVmUMFNBZC8T7DCLz8DNsnhUfSQUePbc,1772988214,2026-03-08T16:43:34.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1000000000,9,Dqp3guNdkMnu5C39JKrqsTUe32kd8DdRS2eR25PDdoge,25807503659708960,9,81.65,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN||,1.0,1.0
2CJWL47eAFwVhVMbxtxHyTLbDS9z29ruhXfiohT2aPpVa1zpS2sLbgomifVHsVD2PLmT7bPEr1pDqA57StNWDEKG,1772986698,2026-03-08T16:18:18.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,G6EwhCUQ9YbaEonyVLiGqpcVhYpKwY8Lp6TkPmULpump,44675429392920,6,So11111111111111111111111111111111111111112,954855855,9,78.24,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
Kbzbs5L4p3Mx8tBKjkLzKBPZ4xBd3DPiMTzmjVveP1WiNKSe4qNarkhU8AbVM66q1Y5n1bwfyE9KdhyFdyPsqAF,1772986668,2026-03-08T16:17:48.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,996139703,9,G6EwhCUQ9YbaEonyVLiGqpcVhYpKwY8Lp6TkPmULpump,44675429392920,6,81.63,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4p97nPycFKeESZisQB9wth3VCikvAXcV6CJTdB94FmcySwswWaTamaih2s729PGB3KEGAafDoAhY7WQiJStr6Px4,1772982118,2026-03-08T15:01:58.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,BQEjccSrWSDVd5jDAiVeQpMmvvgtsXzZ9B62qFsApump,26264852500521,6,So11111111111111111111111111111111111111112,1457298785,9,119.91,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5MKgNuXh8pJ3rYchNw3Hnz2BzqbzriXr7ojd3NyL4JS5BxaPduC4uzRnrhfTJg6TFySY3cw1BzvzJVfccS7Hw3yX,1772980917,2026-03-08T14:41:57.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,AEqju92PryhHtaLbaUF8XHDzwg7h9kfGE9GCfo6Xpump,23121214130388,6,82.14,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3AyFx29KeuHDR18HuWTsYGDjzBcFa7MxuxznvYRJitfVC64UwggH48MJK8sHVEB8LVvDhxgE8Loe8n4uz5Hn9Lu3,1772979233,2026-03-08T14:13:53.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,BQEjccSrWSDVd5jDAiVeQpMmvvgtsXzZ9B62qFsApump,26264852500521,6,82.09,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2UH5rzqGHcXFyZwGwsrLaMxiw7Ezv7GiTrtfcnS8o7WtAtE8r9szFiBownP35DQ2Bc4uJe5FoZdia1foW2EbdQn1,1772978677,2026-03-08T14:04:37.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,H7aaF3vLudFWTvndR4ESKzY8cPzQnZwRFMDnVgPCpump,21086913725346,6,So11111111111111111111111111111111111111112,1000692006,9,82.16,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
262auBnb7go8LPv7Pyvqor9k2d2NmVvefii3VbbRSZuzDnwHjxQxNrmxK7uwmDYLFzwF8Ps3BR7r52aqYs3FnRRA,1772978548,2026-03-08T14:02:28.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,H7aaF3vLudFWTvndR4ESKzY8cPzQnZwRFMDnVgPCpump,21086913725346,6,82.03,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3bC2LJDr2pMHBkxbSu3x9pp6UvLMEEy3CZk8G3uhzejyaeuWCrg9tfH5Ef1F4pE1oUn4vSJF99HY9nwmhDZQGgD7,1772978099,2026-03-08T13:54:59.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,3XzNoCvGon8xFphusCcuFEZyMPuvzfESrwEBEMHSpump,3627061279773,6,So11111111111111111111111111111111111111112,1956201854,9,160.37,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
35C5RgMDc9A32k821MXZhZHiewmUd5oENoRePYXCqMqFzgyJcVKhAvPNnyntfNejCfGbHsJAEaGyKxTfZMPfrrZU,1772978090,2026-03-08T13:54:50.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,3XzNoCvGon8xFphusCcuFEZyMPuvzfESrwEBEMHSpump,3627061279773,6,163.82,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
RoEjhd1LDg5skVWGNqNNCzSvD9aPSFPYEdfpLFJwnnWQX4E4D2yMgjHYsE8BtUD9ezcVNcgFMB4nnUxZb2vs5KY,1772978004,2026-03-08T13:53:24.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Chans9dPZ34qdpssGNKz3hvfcU9QwjfKb3qjozdepump,7496769898057,6,So11111111111111111111111111111111111111112,1987183420,9,162.91,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3XuZCz8xoxm2hnNTh86vFZEZTKzbYPhK9DP7Mkgz2tQdqDPK3zMa4jbNW6H1dtTdNigjEpFhnRzroWwW3iuB9kdm,1772977887,2026-03-08T13:51:27.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,B8ZVEmHiHQHBjrzVuTjfd566L8pSvcXiKRF3EkcRpNmD,23033195560021,6,So11111111111111111111111111111111111111112,1990328100,9,163.17,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
shCTJKMV3zXNQTTNggymdArQqRVEDb7bVAaV8EHAHQWX7sHNXAqbYCKJ3J6cDBnB4R2XUGZRa6BkLCzi6qT8z7r,1772977745,2026-03-08T13:49:05.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,Chans9dPZ34qdpssGNKz3hvfcU9QwjfKb3qjozdepump,7496769898057,6,163.41,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
xFB6kpxJChrwawu4MAqAPPxCreVDHeY2n7C7ic15CTb2maHXNtyXW3YGDGHZmsVHzLsn9KMuWrrTaaEja1sYWWn,1772976598,2026-03-08T13:29:58.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,2000000000,9,B8ZVEmHiHQHBjrzVuTjfd566L8pSvcXiKRF3EkcRpNmD,23033195560021,6,162.92,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8||,1.0,1.0
3nZUwRVAaBqXNFD4wFe4ztwWvU7R6jaWNrthDKmstwWVnHjbXvAen14GDRxTVGYiUXv2MZc7cdJknArThas2QQjU,1772974372,2026-03-08T12:52:52.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,9998000000,9,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,823727783,6,823.73,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
3t9Q4n5pLT458sjzBzRutK7KUKuNbyV44obX8qWfdBBnpFx5kFTegpoUZjXhvytJSTX8DfPNhhYZXdyxqPEJ1KkH,1772973306,2026-03-08T12:35:06.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9NdJaJBsbx89UwzfQhmzj9ganteU164W3qarCC56pump,5639107312406,6,So11111111111111111111111111111111111111111,553763356,9,45.8,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
AMFxfw6XfJ9XsW1fH5YT5TZxPD6pus164tDfLHgAXPk6BYAvsvq9xPg3EzeF1DvHUkd6BADD8XzNvZEREomtQPT,1772971715,2026-03-08T12:08:35.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9NdJaJBsbx89UwzfQhmzj9ganteU164W3qarCC56pump,7518809749875,6,So11111111111111111111111111111111111111111,513482047,9,42.58,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3LmGhdT4ehHf7HMvdDMcdkEiMVzx1T2Hr9dqbbY1zHJmbgopnMjkTnJjhfMuH2dmwZ5Lyf69KvsBVBSpqAmFV3fi,1772969185,2026-03-08T11:26:25.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9bsRRJPmk8mqBfgp5WttqfskWArP3jPLqThyqWowpump,33270230168636,6,So11111111111111111111111111111111111111112,812296289,9,67.51,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2tR11nXGCSrtrswH9mk51AsLKfui4m4Wr1iqjsUPcDaKGzuofWtE6GPnEKyHxvZgzTwXNRXW6EJRQFHa4HnCuSmX,1772963015,2026-03-08T09:43:35.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9NdJaJBsbx89UwzfQhmzj9ganteU164W3qarCC56pump,17099601574311,6,So11111111111111111111111111111111111111111,995443782,9,82.77,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3vrMY7ZxNCAM42RrLuAD7pYCmkKsth4JNuazHEnVmdMp1Q2ngK5qKoAppZm4syXqpmajgWG7QmsqE8QZtouk7bcr,1772961530,2026-03-08T09:18:50.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,9NdJaJBsbx89UwzfQhmzj9ganteU164W3qarCC56pump,34199203148623,6,83.14,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4NYzASqryvr8CV2tEC6vhJCbNCg7HAhqJNUAQuwUNsnMo643LQnu21tnmWwu3pfXzZ4kAoKS4CzA1kDYMD7zKc13,1772961504,2026-03-08T09:18:24.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,8YZXbCyPzwwivcdv2f8xKab53q5ENxVpPmKzsvECpump,14396203148953,6,So11111111111111111111111111111111111111112,2380160312,9,197.9,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2MMJNFhZjUtKia3DgNJaRvGchddJKQ5GtYBC6RHgi2m3N83rhG8ZMRyRnEd3LzUSpJEvWYSHnTeynCTG9P5wsnCC,1772961460,2026-03-08T09:17:40.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1994074073,9,8YZXbCyPzwwivcdv2f8xKab53q5ENxVpPmKzsvECpump,14396203148953,6,165.8,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2dw13XyghysctogYKDJg8bFvko4nKe3CxVELYHktg9tgFMftVGNhzgviWAAVQzrViZDToufqujLyvCaDzbQmTCKt,1772961207,2026-03-08T09:13:27.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,FfLGnSamyUFyABn5Gb1HLwaC1aLAcTj69Ze9JMU3pump,49469060447530,6,So11111111111111111111111111111111111111112,1023718383,9,84.83,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2Tc3xb8o9yxhZeSecuFrgwaNFPbEYzEhDbhxL7aEQCM7qcAF6f6pjidnzCmfV2tZzyUZAPnhxUCrvnqPu4m4AG5k,1772960935,2026-03-08T09:08:55.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,9bsRRJPmk8mqBfgp5WttqfskWArP3jPLqThyqWowpump,33270230168636,6,82.81,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2gNXx9sbwCcfnDp798JY5h7duKWyvyMHdRR7RBMA3xWn4zgtbstQ8KRq3w3dXdvntLFDnHHc3CPLa5NsyhF14TKJ,1772960197,2026-03-08T08:56:37.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9NdJaJBsbx89UwzfQhmzj9ganteU164W3qarCC56pump,32159487942994,6,So11111111111111111111111111111111111111112,971915268,9,80.71,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
